X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
16,5,16.1,1,14.1,17,4,32.5,1,4,702,10,1.83,142.9,12
21,5,15.8,2,12.1,16,3.8,28.4,14,3,412,9,7.19,424.72,4
19,13,16.4,6,15.6,25,3.6,41.4,1,4,819,11,1.92,152.43,13
16,13,15.9,2,11.8,24,3.9,38.5,0,3,643,9,0.38,63.72,15
21,4,14.8,0,13.5,12,3.4,33.9,0,2,671,7,0.67,47.98,6
12,5,15.9,1,12.3,23,3.9,25.9,1,2,552,7,4.66,640.87,3
1,11,15.2,3,14.4,14,3.7,37.6,0,3,567,8,0.13,14.67,5
21,3,15.4,2,10.3,14,3.7,31.7,1,2,533,6,0.21,80.94,8
21,3,16.2,2,12.9,19,3.7,36.3,0,3,1298,10,0.53,52.26,11
16,13,15.4,2,11.8,22,3.7,20.8,0,3,762,9,3.79,310.69,12
11,5,15.2,2,11,23,4,30.1,0,3,679,9,1.62,76.57,4
13,2,17.7,4,15.4,18,3.6,45,1,4,925,11,1.72,179.55,5
13,3,16.0,0,14.5,20,3.6,35.9,0,3,1433,8,0.36,30.36,5
16,1,16.3,3,15.6,19,3.6,31.4,61,3,749,9,2.70,263.83,14
21,7,16.3,2,13.9,26,3.8,38.8,0,3,282,9,1.01,47.89,10
22,11,16.5,0,9.6,26,3.8,41.6,4,3,325,9,3.58,407.1,2
12,4,15.8,3,14.2,17,4,34,2,4,1058,10,8.88,775.8,6
15,13,16.2,3,13.1,23,3.6,45.3,1,3,1413,10,1.29,119.85,7
16,5,14.6,1,13,20,3.2,20.6,1,3,367,6,2.05,198.88,1
13,11,16.6,2,15.2,15,4.2,39.1,11,3,189,11,1.81,155.74,2
13,11,15.5,1,14.6,12,3.6,47,1,3,794,10,0.67,150.02,2
23,6,15.6,4,13.8,25,3.8,29.2,0,3,405,10,0.66,64.44,7
24,3,18.3,0,17.1,19,3.7,36.3,0,2,1007,6,2.05,71.73,7
21,5,15.7,3,11.9,21,3.8,30.3,1,2,749,7,3.47,223.05,8
16,4,15.3,3,10.2,30,3.5,32.5,1,2,752,7,7.52,470.14,5
19,2,15.2,1,10.4,26,4,35.8,0,2,794,9,1.58,75.28,13
10,4,15.6,0,11.5,18,3.3,32.2,1,3,187,9,3.25,304.47,3
2,13,15.7,2,8.7,28,3.4,34.7,1,2,729,7,1.54,156.98,9
5,13,15.4,1,14,30,3.8,34.4,0,2,681,8,1.03,83.13,15
19,7,15.0,2,12.9,14,4.2,36.1,0,3,644,10,1.09,110.27,9
23,13,15.6,6,7.2,20,3.8,39.9,3,2,562,8,2.86,247.91,7
13,13,15.7,6,11,24,3.9,34.5,0,2,364,8,0.62,94.26,5
10,14,15.0,3,13.9,22,3.6,39.1,1,2,511,7,4.03,496.99,3
12,4,15.3,0,8.5,23,3.3,42.8,1,4,1048,10,5.08,525.07,9
7,7,14.9,2,12.4,27,3.8,23.4,1,3,431,8,3.65,403.61,15
21,7,15.1,2,8.7,32,3.8,39,2,3,571,7,4.84,497.79,8
11,5,14.8,5,10.1,24,3.8,35.1,1,2,505,7,3.02,144.68,4
19,13,15.4,5,13,18,3.7,38.6,0,3,901,9,1.41,242.24,5
9,9,14.5,1,14.7,18,3.9,39.8,0,2,1072,7,1.22,126.47,12
16,4,15.8,5,12.3,27,3.7,29.5,0,4,641,10,3.91,277.26,12
23,2,16.2,4,14.5,28,3.7,43.8,1,4,572,10,6.03,404.74,10
16,3,16.4,1,8.3,18,3.8,43.7,0,3,604,9,0.36,21.84,6
16,14,16.3,3,13.6,23,3.8,29.3,0,4,544,9,0.56,56.37,10
16,5,15.7,4,12.7,18,3.7,19.8,2,2,1218,7,9.34,960.69,2
13,14,16.2,2,13.2,17,4.1,30.9,0,3,823,10,1.46,137.05,5
21,14,16.3,2,15.7,23,3.9,33.9,2,4,203,11,3.49,316.53,8
2,14,15.5,3,13.9,26,3.7,45.1,32,3,888,9,4.63,443.85,9
14,2,16.9,0,12.1,23,3.6,33.9,1,3,474,9,3.10,323.59,11
16,14,15.4,2,12.3,21,3.7,35.7,3,3,971,9,2.45,171.04,3
7,1,18.8,2,17.4,23,3.7,36.6,0,2,774,6,0.82,47.78,11
12,4,15.3,0,13.2,19,3.7,26,37,2,672,8,6.58,868.3,9
16,7,16.2,0,10.2,21,3.9,25,2,3,872,10,3.90,548.81,6
21,2,16.5,4,15.8,27,3.1,30.1,114,3,355,8,0.95,78.38,4
23,13,16.0,6,12.1,30,3.6,36.5,113,2,776,8,6.69,462.33,7
5,13,14.8,1,8.4,21,4,41.2,18,3,644,6,2.74,218.81,15
19,2,16.4,3,15,22,3.8,32.8,30,2,865,7,5.86,401.56,13
24,14,16.3,3,12.5,13,3.4,30.7,36,4,371,10,0.95,97.1,13
15,11,15.8,1,11.9,15,3.8,57.9,24,2,624,6,1.82,187.07,7
23,7,15.3,0,12.6,26,3.4,33.4,89,3,482,9,5.81,475.08,7
13,7,15.7,0,15.4,17,3.9,39.6,0,3,572,7,0.66,87.84,2
16,9,16.9,3,11.6,23,3.5,33.4,0,3,308,10,0.46,44.32,12
21,3,16.4,0,11.3,18,3.5,40.5,29,3,1063,10,7.52,237.61,6
12,8,16.5,1,13.6,16,4,29.8,3,4,998,10,4.88,698.29,14
4,3,16.1,2,9.8,22,3.8,48.8,0,3,482,9,0.54,66.74,13
5,5,17.0,3,11.3,20,3.3,31.4,8,2,946,6,3.76,347.5,15
16,4,16.6,2,11.4,20,3.8,22.7,1,4,450,11,5.17,638.29,3
5,2,15.8,2,11,23,4.2,36.3,1,3,806,8,6.52,614.36,11
16,7,15.6,1,13.1,27,4,48.1,0,3,493,10,2.17,219.61,6
13,13,16.0,1,8.2,19,3.6,45.8,0,4,1140,11,0.38,35.15,5
16,6,16.8,1,14.6,21,3.9,43.6,0,3,581,9,1.22,23.29,12
24,7,16.2,3,11.7,25,4,25.3,3,5,606,11,2.70,240.35,7
2,3,16.2,2,13.1,22,3.6,41.2,91,3,802,8,0.37,72.54,9
16,14,16.4,3,11.7,25,3.9,39.3,26,3,660,10,1.89,194.31,14
21,11,18.5,1,15.7,19,4.4,28.5,1,2,845,6,2.28,281.89,8
24,13,15.0,4,13.1,20,3.3,47.9,0,3,455,7,2.11,113.44,13
16,8,16.2,3,11.4,25,3.9,35.5,1,4,447,10,1.37,218.58,14
21,13,15.6,3,10.4,28,3.9,39.9,0,3,694,10,1.72,96.99,2
7,13,16.6,5,15.2,27,3.6,34.7,0,3,624,11,1.10,98.03,15
16,5,15.2,2,10.9,23,3.7,22.9,2,3,824,8,3.57,252.24,9
13,11,16.8,0,12.7,20,4,37.2,0,4,1021,10,0.16,31.59,9
13,5,16.0,2,16.3,13,4.1,21.4,0,3,1125,11,1.04,48.93,5
11,11,16.2,2,16.1,26,4.1,41.7,1,2,443,7,4.42,444.26,4
16,9,15.8,1,13,19,4.1,34.2,0,2,259,7,1.75,208.58,10
21,2,15.6,0,13.7,17,4.1,32.8,1,3,602,8,0.27,113.3,7
12,14,15.8,3,11.6,20,3.9,16,23,3,828,10,6.29,781.86,1
11,4,15.1,3,11.5,20,3.9,41.6,0,2,874,7,2.34,225.85,4
3,14,14.2,1,7.1,21,3.9,38.6,0,3,765,9,0.45,30.46,13
7,14,16.2,3,12.9,25,3.4,30.8,0,4,361,10,1.74,106.7,8
16,8,16.3,0,12.1,21,4.1,43,35,3,418,9,0.98,85.05,12
8,13,15.2,0,13.6,20,3.6,25.3,0,2,1337,7,1.66,109.47,10
12,4,14.9,5,12.1,24,3.8,37.4,1,4,648,10,3.33,346,6
3,5,15.7,2,13.7,24,3.9,36.6,1,3,323,9,4.35,268.39,13
11,14,15.1,2,12.7,26,3.5,39.3,81,2,876,7,2.16,223.16,4
3,3,16.0,1,10.9,25,3.6,37.9,60,2,620,8,1.78,263.01,13
16,9,16.6,0,11.6,17,3.9,28.4,0,3,713,8,2.87,343.53,12
16,4,15.6,3,10.9,23,3.8,42.6,0,2,546,7,0.30,18.83,10
12,5,18.3,6,16.4,24,3.9,29.1,1,2,278,6,1.57,138.69,1
16,9,19.1,0,19,21,3.8,44.1,0,2,327,6,0.36,24.02,12
24,13,16.5,3,14.6,21,3.6,32.1,62,3,390,8,2.99,126.01,13
13,14,15.6,3,13.1,21,4,33.5,2,2,434,7,1.44,112.16,2
13,13,15.6,4,8.6,26,3.9,31.1,0,3,756,7,2.20,336.42,7
16,4,14.8,3,13.2,18,3.8,43.5,0,3,1017,9,0.71,65.88,12
23,7,15.6,3,12.3,29,3.9,40.1,0,3,617,10,2.00,182.81,7
16,7,16.6,5,11.4,22,3.7,42.3,1,2,770,6,1.66,140.72,6
16,4,15.1,2,9.1,23,3.8,40.2,0,4,941,10,2.09,275.51,12
2,7,16.2,0,19.7,24,3.5,29,3,3,766,9,2.36,290.87,15
16,9,16.6,0,9.8,20,3.8,37.7,0,3,446,7,0.56,83.56,12
13,13,15.0,1,10.2,19,3.9,31.8,2,3,627,8,1.35,140.49,8
16,14,15.5,2,11.9,23,3.8,34.4,0,3,627,7,0.99,72.55,6
22,13,15.5,6,11.4,20,3.4,34.4,106,2,244,8,4.67,368,2
16,4,15.8,8,9.5,27,3.8,37.4,0,3,1229,7,4.26,344.14,14
9,5,15.8,3,12.7,25,4.1,33.3,2,3,1023,6,7.68,598.26,12
1,11,16.4,0,12,13,4,39.1,3,3,604,7,1.06,122.81,13
2,2,16.6,3,13.6,20,3.5,37.7,1,4,496,9,2.31,223.36,9
12,5,16.1,4,10.2,22,3.9,42.9,0,4,1293,11,0.53,26.28,1
14,11,17.8,1,17.2,21,3.8,35.3,14,3,214,7,1.32,123.28,1
4,3,16.6,0,15.1,17,3.7,41.8,0,2,1011,7,0.25,22.65,13
6,5,16.2,1,13.9,26,4,31.3,3,3,698,7,4.47,488.44,3
14,5,15.5,3,13.1,19,4.1,20.9,5,3,601,8,6.58,641.6,11
16,14,14.9,1,10.5,10,4.1,29.2,1,3,1270,8,4.56,516.95,3
7,5,15.7,2,15.6,25,3.7,35.4,21,3,517,7,4.24,478.55,4
8,14,14.5,3,7.4,19,3.7,41.9,0,3,474,8,1.14,39.61,10
24,13,16.0,1,16.9,22,3.9,36.1,0,2,1038,8,4.22,83.06,13
12,4,16.2,2,15.2,18,3.9,44.3,22,4,583,10,3.68,280.93,9
11,11,16.4,0,13.9,28,3.6,37.2,0,2,622,8,0.57,33.63,4
24,3,15.7,3,14.1,25,3.7,43.7,0,2,635,8,0.13,18,13
8,2,15.2,1,9.6,24,4,42,1,2,574,8,0.34,96.3,13
16,7,16.4,0,12.8,22,4,36.6,1,2,1146,9,2.97,321.66,10
24,13,15.5,0,11.5,22,3.5,43.7,0,3,388,7,0.48,43.43,13
11,2,17.7,4,15,21,3.7,27.3,0,4,509,11,1.56,58.27,4
16,4,15.2,3,8.5,25,3.7,26.9,73,3,654,9,3.93,489.79,9
23,11,16.0,1,9.5,21,3.6,32.3,0,3,1147,8,1.79,139.87,7
13,11,16.2,2,11.3,19,4,33.1,1,3,1130,9,5.05,507.99,5
7,13,15.1,6,14.6,25,3.7,46,0,3,380,8,0.39,31.85,15
7,5,16.0,4,13.9,23,3.6,27.7,18,4,897,11,7.48,723.17,4
21,1,15.4,2,10.8,18,3.4,48.5,1,3,692,7,1.38,131.87,8
13,1,16.9,3,14.1,19,3.7,39.6,0,4,1308,11,0.30,20.45,5
24,13,14.9,2,5.2,25,4.1,34.3,1,3,503,9,2.04,200.64,7
7,2,16.6,3,15.9,21,3.5,46.2,0,3,938,10,0.80,26.56,11
11,3,16.2,4,9.4,22,3.8,39.7,12,4,1046,11,10.06,231.92,4
21,13,15.7,2,11.2,23,4.1,27.6,3,3,871,8,2.11,194.87,8
11,2,15.7,0,11.8,24,3.6,28.7,40,3,559,8,2.46,197.73,4
16,5,15.1,1,13,18,3.9,40.6,1,3,891,8,1.60,196.67,14
20,13,14.6,2,11.9,23,3.6,35.2,1,2,657,6,2.07,319.58,13
12,11,16.0,0,10.1,12,3.5,36.8,36,2,874,7,0.96,166.64,6
12,14,15.5,1,11,27,4.3,35.2,0,3,353,9,3.78,138.36,5
11,13,15.4,0,11.1,24,3.9,46,0,4,909,9,3.00,312.09,4
11,14,14.9,0,9.9,25,4.1,38.9,1,3,960,10,4.33,448.11,4
13,11,15.4,0,9.5,18,4,30.8,1,2,320,8,2.16,208.16,5
21,5,15.5,5,11.2,27,3.8,41.1,1,2,926,7,3.83,143.88,8
2,7,16.2,3,12.9,23,3.8,31.3,0,4,940,11,0.49,35.72,14
14,8,15.6,3,9.5,22,3.5,28.1,1,3,554,10,0.57,54.88,9
24,13,15.5,3,9.4,20,3.9,40.4,1,3,572,10,2.87,295.06,9
16,14,15.3,3,12.9,15,3.8,31.8,27,3,637,9,2.49,347.9,1
16,5,16.2,0,10.3,23,3.9,42.5,0,4,317,9,2.12,248.86,14
13,3,16.4,0,12.3,18,3.7,42.5,0,2,716,7,0.02,3.68,7
21,13,15.2,4,11.5,24,3.4,51.5,1,3,986,10,3.79,320,11
16,5,15.4,2,13.3,26,4,18.9,14,2,876,7,4.51,622.44,1
16,14,15.1,1,9.2,24,3,26.4,9,2,719,7,2.82,312.18,3
19,5,16.0,1,12.5,18,4.2,46.7,0,4,652,11,2.09,135.78,5
19,7,15.3,0,11.1,24,4,30.9,5,2,553,8,0.72,71.13,13
14,14,14.6,3,11.8,28,3.9,42,1,2,374,8,1.19,173.13,11
17,13,16.0,2,11.6,24,3.6,38.6,17,4,749,10,7.69,553.67,9
13,14,15.5,1,12.4,19,3.5,30.8,1,3,915,9,4.37,527.62,5
21,5,15.8,2,13.3,22,3.9,34.3,25,3,844,10,1.00,59.9,11
16,14,15.0,0,10.8,16,3.5,30.6,0,2,1202,8,0.49,103.52,3
5,12,16.4,0,13.5,27,3.8,45.3,0,3,322,9,0.36,25.3,10
13,2,17.0,2,13.3,23,4,34.4,1,3,867,10,3.17,255.42,5
19,13,15.8,3,12.6,21,3.8,33.7,0,4,1273,10,4.59,297.29,13
16,4,15.0,1,9.4,27,3.5,37.3,0,2,961,8,0.72,75.7,14
5,14,15.6,1,15.9,13,3.5,27.2,5,3,1008,10,4.66,604.11,15
19,14,15.5,1,11.4,19,3.8,43.5,0,2,736,7,0.80,133.39,13
16,5,15.8,0,14.9,20,3.9,46.8,1,3,706,8,4.06,352.85,6
14,2,16.9,1,12.9,21,3.3,31.4,118,3,656,9,8.76,789.9,7
23,13,15.5,5,12.1,28,4,40.8,0,2,976,8,2.40,199.13,7
21,9,15.9,2,10,22,2.9,34.6,10,2,828,7,3.89,420.99,8
16,4,15.4,4,11.9,23,3.8,25.8,37,2,534,9,3.57,427.7,12
23,4,16.6,0,14.4,21,3.8,25.4,0,4,628,11,0.46,46.86,7
24,14,15.2,1,13.7,20,4,33.8,0,3,926,8,2.32,319.57,9
18,11,16.6,1,15.5,19,3.8,41.3,0,3,1071,8,2.73,241.59,1
7,3,15.5,0,14,23,3.8,31.9,0,3,1010,9,0.53,42.26,15
2,2,17.4,3,12.6,11,4,26.9,31,3,328,10,4.27,433.46,1
12,5,15.1,0,11,23,3.8,34.3,2,3,824,8,2.43,197.47,6
24,2,16.2,4,14.7,22,4.1,47.1,0,3,567,7,0.43,26.27,13
2,11,16.2,1,15.1,24,3.8,22.7,1,4,672,11,4.15,444.89,14
23,5,15.2,3,12.1,23,4,44.8,0,3,1017,8,0.62,36.76,10
19,5,15.6,3,11.2,13,3.1,31.7,1,2,422,7,2.18,173.43,13
23,2,16.7,1,12.1,24,3.9,37.4,0,3,599,10,0.49,52.55,11
16,14,15.6,2,8.5,19,3.8,38.2,1,3,900,8,1.00,86.29,1
21,7,15.1,1,6.3,16,3.7,14.2,1,3,839,7,3.48,387.56,8
12,14,15.0,0,10.5,20,4.1,28.4,0,4,615,9,1.14,109.31,3
17,11,15.5,2,12.4,29,3.9,35.6,1,4,979,10,5.23,409.74,9
2,4,16.5,2,12.7,23,3.9,45.6,0,4,583,11,0.73,37.81,9
13,11,17.4,2,18.6,23,4,29.1,3,2,373,7,0.34,77.49,2
10,5,15.2,2,12.2,25,3.6,48.8,0,3,695,7,2.76,206.74,5
10,4,15.5,0,11.1,31,3.6,39.8,45,3,366,9,2.95,247.79,3
16,5,15.9,5,9.6,21,3.9,41.2,1,2,242,7,5.89,295.21,10
21,7,16.3,2,12.5,15,3.7,36.7,0,4,539,10,1.19,102.43,11
12,5,15.0,2,13,21,3.8,33.1,0,3,813,9,0.16,13.44,1
21,7,15.7,1,10.5,22,3.6,34.8,84,2,773,8,4.86,453.55,6
12,14,15.5,0,10.5,18,4.1,34.6,46,2,867,9,2.07,341.14,6
13,2,15.4,2,9.9,21,3.9,47.7,1,4,628,10,4.55,335.97,2
14,3,15.2,0,16,19,3.9,23.9,0,3,1084,8,0.20,14.45,7
5,7,16.7,3,13.2,23,3.4,37.1,0,3,382,9,0.30,34.02,10
21,11,16.2,2,10.6,22,3.6,42.1,0,3,951,10,0.71,59.78,11
14,2,16.2,4,13.8,22,3.7,28.6,98,3,551,9,2.78,130.3,7
16,1,15.9,0,13,19,3.9,42.3,0,3,1234,9,1.97,79.58,3
23,11,16.2,1,14.5,23,3.2,31.9,1,2,431,7,4.81,399.03,7
16,5,15.8,3,11.8,23,3.6,35.6,0,3,693,8,0.31,54.2,3
19,13,16.0,2,12.2,20,4,52.9,1,3,477,8,1.62,139.91,5
22,7,16.3,1,10.4,24,3.8,33.8,0,4,1131,11,0.74,34.48,2
13,11,15.9,1,10.4,27,4.2,36.8,6,3,483,8,5.98,486.88,5
7,7,14.7,2,9.4,21,4,32.3,0,3,1005,10,2.18,199,11
23,13,16.2,2,11.9,21,3.7,22.7,41,4,711,9,1.24,96.06,7
17,13,15.7,2,11,14,3.7,45,0,3,755,10,0.74,72.92,9
13,5,17.9,4,17.5,25,3.9,39.8,0,2,520,6,2.56,90.55,5
18,13,15.8,3,12.5,19,3.8,44.1,1,3,516,10,4.46,266.77,8
16,14,15.3,2,10,25,3.8,42.7,1,2,1644,7,1.76,94.28,3
21,13,16.1,1,13.3,24,3.5,37.8,1,3,509,8,1.05,153.68,15
12,4,16.8,4,15.4,22,3.8,36.7,1,2,757,6,0.21,97.71,3
13,14,15.2,1,9.1,15,3.7,28.2,0,3,626,8,2.00,202.22,5
12,10,18.1,1,14.8,16,3.7,27.2,0,2,852,6,1.42,244.54,14
24,9,16.0,0,10.8,23,3.9,28.7,22,3,1006,9,4.53,522.63,13
16,14,15.2,0,14,19,3.4,37.1,17,2,1030,8,4.49,689.36,2
21,11,16.2,0,11.1,21,3.7,28.8,26,3,911,9,4.10,224.37,1
16,3,18.1,3,15.3,18,3.6,42.1,0,2,370,6,0.50,61.75,10
16,11,16.0,0,11.4,16,3.5,30.3,0,4,825,10,1.67,136.63,10
24,7,16.0,1,15.2,20,3.8,46.2,1,4,607,10,3.19,248.12,13
19,8,15.2,4,10.5,25,4,33,0,4,779,9,0.58,66.19,5
23,13,16.0,5,11.1,26,3.8,26.7,1,4,409,11,2.04,130.48,7
16,13,15.8,1,10.8,18,3.7,29.1,1,3,784,9,2.23,157.68,10
1,10,16.7,2,15.8,23,3.4,33.1,0,4,1219,10,2.41,71.09,13
16,4,15.3,3,13.5,27,3.4,36.2,18,4,695,10,3.66,456.06,12
16,7,15.4,1,10.6,11,3.7,31.5,1,3,578,9,2.97,327.89,8
24,7,15.0,1,11.4,17,3.8,37.8,30,4,1175,10,4.87,548.61,13
16,5,14.9,2,11.2,24,4,45.6,0,3,1423,7,0.75,84.88,9
9,5,16.4,3,15.5,22,3.8,40,0,4,1025,11,0.59,73.08,12
18,5,16.4,0,12.3,20,4.1,41.6,0,4,471,11,1.16,111.37,4
14,8,15.4,4,10.9,21,3.3,31.3,1,2,1233,6,2.01,173.88,15
5,7,16.3,0,12.4,14,3.8,35.5,0,3,759,9,2.77,267.67,10
14,14,15.8,2,13.5,16,3.3,24.7,3,1,554,6,2.77,524.4,11
16,7,15.0,8,11,24,3.5,35.3,0,3,564,8,1.72,48.53,12
23,14,15.5,0,12.7,14,3.8,43.1,7,2,492,7,4.20,316.48,7
12,4,16.4,2,10.4,18,3.6,25.8,5,2,600,9,9.81,878.2,6
16,14,15.3,1,11.9,27,3.6,36.8,0,3,877,9,0.35,46.83,12
16,1,17.6,2,14.7,15,3.9,36.3,0,4,601,11,0.24,45.63,10
12,4,17.2,4,14.3,15,4,42,0,2,793,6,1.85,101.49,14
5,2,16.7,1,12,33,3.8,43.2,1,3,804,10,0.74,100.23,15
16,3,16.7,1,11.9,22,3.5,37.4,0,4,762,10,0.54,73.82,11
16,4,14.8,0,11.7,20,4.1,37.8,0,2,932,7,1.35,72.42,12
6,5,15.2,3,7,30,3.7,41.2,33,1,948,7,2.24,273.62,3
12,14,15.4,1,13.3,24,4,42.9,0,3,1203,9,0.37,45.94,3
24,13,15.2,6,11.5,20,3.9,36.7,0,3,381,7,2.50,182.74,13
23,13,16.0,3,16,22,3.9,48,0,4,847,10,1.69,263.03,7
14,2,17.1,4,13.8,21,4.2,39.4,1,4,527,11,1.10,77.73,15
7,14,15.1,1,11.4,16,3.5,13.9,50,2,821,7,5.48,682.11,4
21,14,14.9,3,13,22,3.8,26,0,3,418,9,3.22,313.05,8
2,2,16.2,4,14.5,27,3.7,39.9,0,4,574,11,2.22,267.26,15
12,1,17.2,5,12.5,23,3.8,60.1,1,4,615,11,3.87,168.41,6
16,4,15.4,2,7.7,19,3.9,32.3,1,4,403,10,3.07,305.79,12
19,13,15.9,2,13.4,20,3.8,30.4,3,2,358,7,4.38,322.24,13
21,7,15.6,1,10,24,3,28.2,65,3,684,9,4.76,550.8,11
16,7,15.6,1,13.3,26,3.9,14.4,33,2,296,7,8.26,918.26,6
11,7,16.4,2,16.6,22,3.8,35.3,0,3,699,9,1.27,139.43,4
3,3,16.6,3,11.1,26,3.8,34.9,1,2,446,7,0.50,48.97,2
21,7,15.2,1,13.7,18,3.7,20,46,3,660,9,3.16,354.66,8
23,13,15.8,3,13.5,29,3.9,41.8,1,3,794,10,2.28,201.46,7
16,4,15.0,3,14.1,19,3.7,28.1,1,2,1321,7,2.75,205.14,14
21,13,16.4,2,13.8,29,3.9,33,0,3,330,10,0.17,13.88,8
23,2,17.7,4,17.5,23,3.8,43.5,0,4,345,11,2.34,184.39,11
13,4,16.6,4,13.5,27,4,34.7,0,3,875,11,0.68,20.23,5
13,14,16.0,1,9,14,3.8,46.8,0,4,438,10,0.21,19.49,5
16,1,17.1,2,16,31,4,38,0,2,620,6,1.52,102.07,12
12,3,16.8,1,13.3,24,3.6,37.6,0,3,515,9,0.49,40.63,9
7,14,16.2,4,12.1,23,3.7,28.1,0,4,870,11,1.22,133.4,11
16,4,15.0,3,13.8,21,3.9,32.4,0,3,313,7,0.78,40.63,14
2,11,15.8,2,12.6,22,3.8,47.5,1,3,780,7,0.98,97.5,9
24,14,16.4,1,15.7,22,3.9,36.4,0,2,745,6,1.11,83.66,13
13,13,16.4,3,11.5,25,3.5,51,0,3,1144,11,0.21,22.24,5
2,8,16.1,0,11.9,16,3.8,46.7,0,1,369,7,1.12,27.9,9
19,13,16.4,3,14.7,20,4,43.9,0,3,741,11,1.07,52.56,5
19,2,15.2,4,10,19,3.6,43.5,0,3,300,9,1.63,85.38,13
16,14,15.3,2,12,23,4,32.8,0,2,593,7,1.51,185.72,10
5,3,16.2,1,13.2,20,3.5,47,0,3,583,10,0.74,79.9,15
13,4,16.4,2,11.1,16,3.7,35.3,0,3,420,11,1.42,25.11,5
16,7,16.1,1,13.1,29,3.8,27.3,0,4,275,11,2.66,265.28,6
21,7,14.9,2,11.5,16,4,37.7,0,2,1018,7,1.43,119.86,4
12,14,14.6,2,9.2,26,3.3,42.9,1,2,598,6,1.79,178.99,10
21,7,16.1,4,11.2,28,3.9,28.6,2,3,276,10,4.07,155.26,6
16,4,15.7,1,11.8,29,3.7,31.1,4,2,683,7,2.80,196.07,12
14,2,15.4,5,9.5,22,3.8,62.3,0,1,452,6,0.19,28,1
2,3,16.4,2,10.9,24,3.9,40.7,0,1,953,6,0.26,48.52,9
2,2,15.8,4,11.3,18,3.8,27.1,1,3,1124,7,4.26,367.91,9
16,9,15.8,1,11,13,3.8,32.7,21,2,1212,7,6.30,857.68,12
23,13,16.0,4,13.1,18,3.8,38.7,2,3,311,11,8.16,560.98,13
16,4,16.0,4,15.1,27,3.6,28.4,3,4,575,10,3.55,318.92,12
16,1,18.3,4,18.7,26,3.8,27.9,0,2,312,6,1.32,107.43,12
16,4,14.9,6,10.6,22,4,33,0,2,834,6,3.08,196.02,10
12,13,15.0,1,8.9,14,3.7,36.3,81,2,641,8,3.22,256.99,3
15,13,17.6,2,13.5,19,3.7,38.4,1,2,917,6,3.33,292.13,7
21,2,16.0,1,14.1,26,3.8,33.9,0,3,605,8,0.32,48.03,8
12,4,15.1,0,10.7,12,3.9,34.3,0,4,1212,10,1.29,191.5,9
2,13,15.0,2,10.9,21,3.8,34,1,3,419,10,1.44,162.22,1
21,11,16.1,2,13.9,21,3.8,55,0,4,732,10,0.83,65.93,15
24,7,15.8,0,13.6,21,3.6,41.5,0,2,491,7,1.37,139.35,7
16,14,14.8,0,10.3,19,3.7,18,26,3,830,9,3.13,354.13,4
12,14,16.1,1,14.6,23,3.9,33.9,1,3,747,9,2.94,376.96,1
5,2,17.0,5,14.4,26,4,28.3,1,4,225,11,0.83,94.31,10
21,13,16.4,4,14,15,4,27.1,2,4,492,11,6.81,596.02,15
16,4,16.4,3,18.2,21,3.8,40.1,0,4,989,11,0.51,79.64,10
2,2,16.7,4,14.4,22,3.6,32.2,17,3,856,10,4.60,566.52,9
21,14,14.9,0,7.9,14,3.7,44.1,0,3,1308,8,1.94,184.33,4
13,13,15.5,1,9.8,9,3.6,35.9,1,1,555,7,5.50,491.04,9
2,2,15.7,0,11.4,18,3.6,29.6,2,4,867,10,4.89,617.89,9
14,11,16.1,2,11.9,19,3.5,36.4,4,3,780,10,0.52,40.82,11
16,5,15.5,2,17.4,24,3.7,21.1,5,3,1407,10,8.52,805.03,1
6,13,15.2,4,12.7,25,4.1,35.1,0,3,721,10,1.06,117.07,15
24,13,15.8,3,13,25,4,47.5,51,3,540,8,2.44,182.92,13
7,14,16.0,3,12.7,25,4.1,35.8,0,3,1031,7,1.26,102.21,15
10,4,16.6,1,14.1,20,3.9,38.3,13,4,785,11,1.67,127.13,5
16,5,15.4,1,9.4,22,3.3,26.9,4,2,875,6,6.11,831.32,14
17,13,15.7,2,7.9,22,3.9,44.5,0,4,1025,10,0.42,41.11,9
13,2,16.9,4,14.8,27,4,41.3,0,4,523,11,0.49,19.31,9
13,14,16.3,2,13.3,14,3.6,34.3,0,4,417,10,0.82,83.04,2
3,14,15.9,0,8.9,23,3.8,42,5,3,481,7,0.73,65.38,13
12,9,16.0,0,9.5,16,3.7,32.1,30,3,320,9,8.74,962.42,2
14,1,16.2,4,14.8,27,3.9,23.4,0,2,621,10,0.47,43.33,15
16,5,16.0,1,11.3,29,3.8,40.9,0,3,611,8,0.50,69.9,12
5,5,18.1,2,17.3,21,3.9,27.8,1,2,1217,6,1.72,252.12,15
16,4,15.1,4,14.7,27,4.1,30.4,0,2,294,7,0.96,220.5,14
21,3,16.5,2,17.5,21,3.5,41,1,3,448,9,0.79,65.44,15
16,3,15.9,1,11.7,24,3.5,38.9,0,3,788,9,1.02,67.38,3
16,14,15.7,0,7.7,24,2.8,25.5,30,3,953,9,1.97,270.3,2
21,4,15.9,2,12.9,24,3.8,36.4,41,4,643,10,3.48,288.93,6
7,4,16.3,2,11,25,3.6,29.4,30,5,925,11,8.80,594.38,4
16,4,14.6,4,13.1,30,3.5,37.3,1,3,653,10,5.38,458.09,6
